"WMT",49.99,"6/11/2007","13:23.06",-0.09,49.90,50.08,49.55,6628272
"CAT",79.34,"6/11/2007","13:23.07",0.82,78.32,79.45,77.99,1722849
"BA",97.75,"6/11/2007","13:23.19",-0.44,98.25,98.73,97.65,1624122
"CAT",79.33,"6/11/2007","13:23.19",0.81,78.32,79.45,77.99,1726033
"AIG",71.87,"6/11/2007","13:23.31",0.34,71.29,71.90,71.26,2522579
"CAT",79.32,"6/11/2007","13:23.31",0.80,78.32,79.45,77.99,1729217
"DD",50.87,"6/11/2007","13:23.31",-0.26,51.13,51.18,50.60,2141407
"GE",37.51,"6/11/2007","13:23.31",0.19,37.07,37.53,37.12,12817931
"GM",31.41,"6/11/2007","13:23.31",0.41,31.00,31.50,31.06,7755882
"HD",37.75,"6/11/2007","13:23.31",-0.20,37.78,37.78,37.62,5938105
"HON",57.19,"6/11/2007","13:23.31",-0.19,57.25,57.33,56.93,2128482
"HPQ",46.15,"6/11/2007","13:23.31",0.45,45.80,46.26,45.59,5990640
"IBM",103.75,"6/11/2007","13:23.31",0.68,102.87,103.97,102.77,2623149
"JNJ",62.64,"6/11/2007","13:23.31",0.51,62.89,62.75,62.08,4818986
"KO",51.78,"6/11/2007","13:23.31",0.11,51.67,51.79,51.34,6185124
"MO",70.38,"6/11/2007","13:23.31",0.08,70.25,70.47,69.85,4745634
"MRK",51.23,"6/11/2007","13:23.31",1.09,50.30,51.23,49.66,6241768
"PG",63.09,"6/11/2007","13:23.31",0.02,62.80,63.10,62.61,3833585
"T",40.30,"6/11/2007","13:23.31",0.04,40.20,40.30,39.87,7435616
"VZ",43.41,"6/11/2007","13:23.31",0.34,42.95,43.43,42.78,5088601
"XOM",83.61,"6/11/2007","13:23.31",0.93,82.68,83.67,82.41,6751804
"CAT",79.31,"6/11/2007","13:23.43",0.79,78.32,79.45,77.99,1732401
"BA",97.74,"6/11/2007","13:23.55",-0.45,98.25,98.73,97.65,1626912
"CAT",79.30,"6/11/2007","13:23.55",0.78,78.32,79.45,77.99,1735585
"AA",39.54,"6/11/2007","13:23.56",-0.12,39.67,40.15,39.31,2524153
"WMT",49.98,"6/11/2007","13:23.56",-0.10,49.90,50.08,49.55,6645322
"IBM",103.74,"6/11/2007","13:23.58",0.67,102.87,103.97,102.77,2625840
"XOM",83.60,"6/11/2007","13:24.04",0.92,82.68,83.67,82.41,6761858
"CAT",79.29,"6/11/2007","13:24.07",0.77,78.32,79.45,77.99,1738769
"AXP",63.19,"6/11/2007","13:24.08",0.15,62.79,63.22,62.38,2149191
"C",53.73,"6/11/2007","13:24.08",0.40,53.20,53.76,52.89,6360840
"MCD",51.45,"6/11/2007","13:24.08",0.04,51.47,51.61,50.80,2870923
"UTX",69.99,"6/11/2007","13:24.08",-0.24,69.85,70.06,69.60,1191449
"CAT",79.28,"6/11/2007","13:24.19",0.76,78.32,79.45,77.99,1741953
"IBM",103.73,"6/11/2007","13:24.25",0.66,102.87,103.97,102.77,2628531
"AIG",71.86,"6/11/2007","13:24.31",0.33,71.29,71.90,71.26,2533619
"BA",97.73,"6/11/2007","13:24.31",-0.46,98.25,98.73,97.65,1629702
"CAT",79.27,"6/11/2007","13:24.31",0.75,78.32,79.45,77.99,1745137
"MO",70.37,"6/11/2007","13:24.31",0.07,70.25,70.47,69.85,4754594
"XOM",83.59,"6/11/2007","13:24.37",0.91,82.68,83.67,82.41,6771912
"CAT",79.26,"6/11/2007","13:24.43",0.74,78.32,79.45,77.99,1748321
"AA",39.53,"6/11/2007","13:24.46",-0.13,39.67,40.15,39.31,2530736
"INTC",22.04,"6/11/2007","13:24.46",0.21,21.70,22.06,21.82,24164984
"JPM",50.81,"6/11/2007","13:24.46",0.40,50.41,50.83,50.13,4465828
"MMM",85.62,"6/11/2007","13:24.46",-0.32,85.94,85.78,85.28,1276653
"WMT",49.97,"6/11/2007","13:24.46",-0.11,49.90,50.08,49.55,6662372
"IBM",103.72,"6/11/2007","13:24.52",0.65,102.87,103.97,102.77,2631222
"CAT",79.25,"6/11/2007","13:24.55",0.73,78.32,79.45,77.99,1751505
"BA",97.72,"6/11/2007","13:25.07",-0.47,98.25,98.73,97.65,1632492
"CAT",79.24,"6/11/2007","13:25.07",0.72,78.32,79.45,77.99,1754689
"DD",50.86,"6/11/2007","13:25.11",-0.27,51.13,51.18,50.60,2147440
"GE",37.50,"6/11/2007","13:25.11",0.18,37.07,37.53,37.12,12896031
"GM",31.40,"6/11/2007","13:25.11",0.40,31.00,31.50,31.06,7789082
"HON",57.20,"6/11/2007","13:25.11",-0.18,57.25,57.33,56.93,2142549
"HPQ",46.14,"6/11/2007","13:25.11",0.44,45.80,46.26,45.59,6009773
"JNJ",62.63,"6/11/2007","13:25.11",0.50,62.89,62.75,62.08,4829853
"T",40.31,"6/11/2007","13:25.11",0.05,40.20,40.31,39.87,7482249
"VZ",43.40,"6/11/2007","13:25.11",0.33,42.95,43.43,42.78,5111768
"XOM",83.58,"6/11/2007","13:25.11",0.90,82.68,83.67,82.41,6782271
"CAT",79.23,"6/11/2007","13:25.19",0.71,78.32,79.45,77.99,1757873
"IBM",103.71,"6/11/2007","13:25.20",0.64,102.87,103.97,102.77,2634013
"AXP",63.18,"6/11/2007","13:25.23",0.14,62.79,63.22,62.38,2154641
"C",53.72,"6/11/2007","13:25.23",0.39,53.20,53.76,52.89,6405340
"MCD",51.44,"6/11/2007","13:25.23",0.03,51.47,51.61,50.80,2877948
"UTX",69.98,"6/11/2007","13:25.23",-0.25,69.85,70.06,69.60,1204474
"AIG",71.85,"6/11/2007","13:25.31",0.32,71.29,71.90,71.26,2544659
"CAT",79.22,"6/11/2007","13:25.31",0.70,78.32,79.45,77.99,1761057
"MO",70.36,"6/11/2007","13:25.31",0.06,70.25,70.47,69.85,4763554
"AA",39.52,"6/11/2007","13:25.36",-0.14,39.67,40.15,39.31,2537319
"WMT",49.96,"6/11/2007","13:25.36",-0.12,49.90,50.08,49.55,6679422
"BA",97.71,"6/11/2007","13:25.43",-0.48,98.25,98.73,97.65,1635282
"CAT",79.21,"6/11/2007","13:25.43",0.69,78.32,79.45,77.99,1764241
"XOM",83.57,"6/11/2007","13:25.44",0.89,82.68,83.67,82.41,6792325
"IBM",103.70,"6/11/2007","13:25.47",0.63,102.87,103.97,102.77,2636704
"CAT",79.20,"6/11/2007","13:25.55",0.68,78.32,79.45,77.99,1767425
"BA",97.72,"6/11/2007","13:26.14",-0.47,98.25,98.73,97.65,1637645
"AXP",63.19,"6/11/2007","13:26.19",0.15,62.79,63.22,62.38,2158267
"IBM",103.69,"6/11/2007","13:26.22",0.62,102.87,103.97,102.77,2639650
"UTX",69.99,"6/11/2007","13:26.22",-0.24,69.85,70.06,69.60,1212975
"WMT",49.97,"6/11/2007","13:26.38",-0.11,49.90,50.08,49.55,6702895
"BA",97.73,"6/11/2007","13:26.41",-0.46,98.25,98.73,97.65,1639661
"KO",51.77,"6/11/2007","13:26.51",0.10,51.67,51.79,51.34,6244102
"MMM",85.61,"6/11/2007","13:26.51",-0.33,85.94,85.78,85.28,1284964
"XOM",83.58,"6/11/2007","13:26.51",0.90,82.68,83.67,82.41,6807620
"AXP",63.20,"6/11/2007","13:26.57",0.16,62.79,63.22,62.38,2160141
"IBM",103.68,"6/11/2007","13:27.05",0.61,102.87,103.97,102.77,2642875
"UTX",70.00,"6/11/2007","13:27.05",-0.23,69.85,70.06,69.60,1217031
"BA",97.74,"6/11/2007","13:27.09",-0.45,98.25,98.73,97.65,1641751
"C",53.73,"6/11/2007","13:27.16",0.40,53.20,53.76,52.89,6436261
"DIS",34.23,"6/11/2007","13:27.16",0.03,34.28,34.42,34.04,3517379
"GE",37.51,"6/11/2007","13:27.16",0.19,37.07,37.53,37.12,12954111
"GM",31.41,"6/11/2007","13:27.16",0.41,31.00,31.50,31.06,7836206
"JNJ",62.62,"6/11/2007","13:27.16",0.49,62.89,62.75,62.08,4843639
"MO",70.35,"6/11/2007","13:27.16",0.05,70.25,70.47,69.85,4780804
"AXP",63.21,"6/11/2007","13:27.34",0.17,62.79,63.22,62.38,2161967
"BA",97.75,"6/11/2007","13:27.36",-0.44,98.25,98.73,97.65,1643767
"IBM",103.67,"6/11/2007","13:27.48",0.60,102.87,103.97,102.77,2646101
"UTX",70.01,"6/11/2007","13:27.48",-0.22,69.85,70.06,69.60,1221087
"WMT",49.98,"6/11/2007","13:27.53",-0.10,49.90,50.08,49.55,6733070
"MSFT",30.12,"6/11/2007","13:28.02",0.07,30.05,30.22,29.95,23437359
"BA",97.76,"6/11/2007","13:28.03",-0.43,98.25,98.73,97.65,1645783
"AXP",63.22,"6/11/2007","13:28.12",0.18,62.79,63.22,62.38,2163841
"AA",39.53,"6/11/2007","13:28.31",-0.13,39.67,40.15,39.31,2556636
"BA",97.77,"6/11/2007","13:28.31",-0.42,98.25,98.73,97.65,1647874
"DD",50.85,"6/11/2007","13:28.31",-0.28,51.13,51.18,50.60,2160815
"HD",37.76,"6/11/2007","13:28.31",-0.19,37.78,37.78,37.62,6093462
"HON",57.21,"6/11/2007","13:28.31",-0.17,57.25,57.33,56.93,2160867
"IBM",103.66,"6/11/2007","13:28.31",0.59,102.87,103.97,102.77,2649327
"JPM",50.80,"6/11/2007","13:28.31",0.39,50.41,50.83,50.13,4504002
"KO",51.76,"6/11/2007","13:28.31",0.09,51.67,51.79,51.34,6264202
"MCD",51.43,"6/11/2007","13:28.31",0.02,51.47,51.61,50.80,2891329
"MMM",85.60,"6/11/2007","13:28.31",-0.34,85.94,85.78,85.28,1289798
"MRK",51.24,"6/11/2007","13:28.31",1.10,50.30,51.24,49.66,6386799
"PFE",26.51,"6/11/2007","13:28.31",-0.01,26.50,26.53,26.31,14832884
"PG",63.08,"6/11/2007","13:28.31",0.01,62.80,63.10,62.61,3950136
"UTX",70.02,"6/11/2007","13:28.31",-0.21,69.85,70.06,69.60,1225144
"VZ",43.39,"6/11/2007","13:28.31",0.32,42.95,43.43,42.78,5160869
"XOM",83.59,"6/11/2007","13:28.31",0.91,82.68,83.67,82.41,6828054
"AXP",63.23,"6/11/2007","13:28.49",0.19,62.79,63.23,62.38,2165667
"BA",97.78,"6/11/2007","13:28.58",-0.41,98.25,98.73,97.65,1649890
"WMT",49.99,"6/11/2007","13:29.08",-0.09,49.90,50.08,49.55,6763245
"IBM",103.65,"6/11/2007","13:29.13",0.58,102.87,103.97,102.77,2652477
"UTX",70.03,"6/11/2007","13:29.13",-0.20,69.85,70.06,69.60,1229106
"BA",97.79,"6/11/2007","13:29.25",-0.40,98.25,98.73,97.65,1651906
"AXP",63.24,"6/11/2007","13:29.27",0.20,62.79,63.24,62.38,2167541
"C",53.74,"6/11/2007","13:29.46",0.41,53.20,53.76,52.89,6453961
"DIS",34.24,"6/11/2007","13:29.46",0.04,34.28,34.42,34.04,3559279
"GE",37.52,"6/11/2007","13:29.46",0.20,37.07,37.53,37.12,12993211
"GM",31.42,"6/11/2007","13:29.46",0.42,31.00,31.50,31.06,7897106
"JNJ",62.61,"6/11/2007","13:29.46",0.48,62.89,62.75,62.08,4860339
"MO",70.34,"6/11/2007","13:29.46",0.04,70.25,70.47,69.85,4806304
"BA",97.80,"6/11/2007","13:29.52",-0.39,98.25,98.73,97.65,1653922
"IBM",103.64,"6/11/2007","13:29.56",0.57,102.87,103.97,102.77,2655703
"UTX",70.04,"6/11/2007","13:29.56",-0.19,69.85,70.06,69.60,1233162
"AXP",63.25,"6/11/2007","13:30.04",0.21,62.79,63.25,62.38,2169367
"KO",51.75,"6/11/2007","13:30.11",0.08,51.67,51.79,51.34,6284302
"MMM",85.59,"6/11/2007","13:30.11",-0.35,85.94,85.78,85.28,1294631
"XOM",83.60,"6/11/2007","13:30.11",0.92,82.68,83.67,82.41,6848487
"BA",97.81,"6/11/2007","13:30.20",-0.38,98.25,98.73,97.65,1656013
"WMT",50.00,"6/11/2007","13:30.23",-0.08,49.90,50.08,49.55,6793420
"IBM",103.63,"6/11/2007","13:30.39",0.56,102.87,103.97,102.77,2658928
"UTX",70.05,"6/11/2007","13:30.39",-0.18,69.85,70.06,69.60,1237218
"AXP",63.26,"6/11/2007","13:30.42",0.22,62.79,63.26,62.38,2171241
"BA",97.82,"6/11/2007","13:30.47",-0.37,98.25,98.73,97.65,1658029
"BA",97.83,"6/11/2007","13:31.26",-0.36,98.25,98.73,97.65,1662613
"AIG",71.86,"6/11/2007","13:31.31",0.33,71.29,71.90,71.26,2607328
"UTX",70.06,"6/11/2007","13:31.31",-0.17,69.85,70.06,69.60,1240047
"WMT",49.99,"6/11/2007","13:31.31",-0.09,49.90,50.08,49.55,6819270
"DD",50.86,"6/11/2007","13:31.38",-0.27,51.13,51.18,50.60,2172832
"IBM",103.62,"6/11/2007","13:31.38",0.55,102.87,103.97,102.77,2665773
"KO",51.76,"6/11/2007","13:31.38",0.09,51.67,51.79,51.34,6303233
"PG",63.09,"6/11/2007","13:31.38",0.02,62.80,63.10,62.61,3975023
"XOM",83.59,"6/11/2007","13:31.38",0.91,82.68,83.67,82.41,6866011
"GM",31.43,"6/11/2007","13:31.51",0.43,31.00,31.50,31.06,7978167
"HON",57.22,"6/11/2007","13:31.51",-0.16,57.25,57.33,56.93,2177496
"HPQ",46.15,"6/11/2007","13:31.51",0.45,45.80,46.26,45.59,6068811
"JPM",50.79,"6/11/2007","13:31.51",0.38,50.41,50.83,50.13,4549596
"MO",70.35,"6/11/2007","13:31.51",0.05,70.25,70.47,69.85,4828897
"BA",97.84,"6/11/2007","13:32.16",-0.35,98.25,98.73,97.65,1669563
"DIS",34.23,"6/11/2007","13:32.16",0.03,34.28,34.42,34.04,3598772
"MMM",85.58,"6/11/2007","13:32.16",-0.36,85.94,85.78,85.28,1301179
"PFE",26.50,"6/11/2007","13:32.19",-0.02,26.50,26.53,26.31,14945060
"AIG",71.87,"6/11/2007","13:32.31",0.34,71.29,71.90,71.26,2616488
"UTX",70.07,"6/11/2007","13:32.31",-0.16,69.85,70.07,69.60,1241687
"WMT",49.98,"6/11/2007","13:32.31",-0.10,49.90,50.08,49.55,6840490
"DD",50.87,"6/11/2007","13:32.53",-0.26,51.13,51.18,50.60,2176257
"IBM",103.61,"6/11/2007","13:32.53",0.54,102.87,103.97,102.77,2676173
"KO",51.77,"6/11/2007","13:32.53",0.10,51.67,51.79,51.34,6321158
"PG",63.10,"6/11/2007","13:32.53",0.03,62.80,63.10,62.61,3982873
"XOM",83.58,"6/11/2007","13:32.53",0.90,82.68,83.67,82.41,6880836
"BA",97.85,"6/11/2007","13:33.06",-0.34,98.25,98.73,97.65,1676513
"AA",39.54,"6/11/2007","13:33.31",-0.12,39.67,40.15,39.31,2594122
"AIG",71.88,"6/11/2007","13:33.31",0.35,71.29,71.90,71.26,2625648
"AXP",63.27,"6/11/2007","13:33.31",0.23,62.79,63.27,62.38,2180082
"C",53.73,"6/11/2007","13:33.31",0.40,53.20,53.76,52.89,6511064
"GE",37.51,"6/11/2007","13:33.31",0.19,37.07,37.53,37.12,13094443
"GM",31.44,"6/11/2007","13:33.31",0.44,31.00,31.50,31.06,8078201
"HON",57.23,"6/11/2007","13:33.31",-0.15,57.25,57.33,56.93,2187996
"HPQ",46.16,"6/11/2007","13:33.31",0.46,45.80,46.26,45.59,6090111
"JNJ",62.60,"6/11/2007","13:33.31",0.47,62.89,62.75,62.08,4896361
"JPM",50.78,"6/11/2007","13:33.31",0.37,50.41,50.83,50.13,4594296
"MCD",51.42,"6/11/2007","13:33.31",0.01,51.47,51.61,50.80,2918277
"MO",70.36,"6/11/2007","13:33.31",0.06,70.25,70.47,69.85,4848531
"T",40.30,"6/11/2007","13:33.31",0.04,40.20,40.31,39.87,7661590
"UTX",70.08,"6/11/2007","13:33.31",-0.15,69.85,70.08,69.60,1243327
"VZ",43.40,"6/11/2007","13:33.31",0.33,42.95,43.43,42.78,5270398
"WMT",49.97,"6/11/2007","13:33.31",-0.11,49.90,50.08,49.55,6861710
"BA",97.86,"6/11/2007","13:33.56",-0.33,98.25,98.73,97.65,1683463
"DD",50.88,"6/11/2007","13:34.08",-0.25,51.13,51.18,50.60,2179682
"IBM",103.60,"6/11/2007","13:34.08",0.53,102.87,103.97,102.77,2686573
"KO",51.78,"6/11/2007","13:34.08",0.11,51.67,51.79,51.34,6339083
"PG",63.11,"6/11/2007","13:34.08",0.04,62.80,63.11,62.61,3990723
"XOM",83.57,"6/11/2007","13:34.08",0.89,82.68,83.67,82.41,6895661
"AIG",71.89,"6/11/2007","13:34.31",0.36,71.29,71.90,71.26,2634808
"UTX",70.09,"6/11/2007","13:34.31",-0.14,69.85,70.09,69.60,1244967
"WMT",49.96,"6/11/2007","13:34.31",-0.12,49.90,50.08,49.55,6882930
"BA",97.87,"6/11/2007","13:34.46",-0.32,98.25,98.73,97.65,1690413
"DIS",34.22,"6/11/2007","13:34.46",0.02,34.28,34.42,34.04,3635922
"MMM",85.57,"6/11/2007","13:34.46",-0.37,85.94,85.78,85.28,1309429
"PFE",26.49,"6/11/2007","13:34.57",-0.03,26.50,26.53,26.31,15062928
"GM",31.45,"6/11/2007","13:35.11",0.45,31.00,31.50,31.06,8178234
"HON",57.24,"6/11/2007","13:35.11",-0.14,57.25,57.33,56.93,2198496
"HPQ",46.17,"6/11/2007","13:35.11",0.47,45.80,46.26,45.59,6111411
"JPM",50.77,"6/11/2007","13:35.11",0.36,50.41,50.83,50.13,4638996
"MO",70.37,"6/11/2007","13:35.11",0.07,70.25,70.47,69.85,4868164
"DD",50.89,"6/11/2007","13:35.23",-0.24,51.13,51.18,50.60,2183107
"IBM",103.59,"6/11/2007","13:35.23",0.52,102.87,103.97,102.77,2696973
"KO",51.79,"6/11/2007","13:35.23",0.12,51.67,51.79,51.34,6357008
"PG",63.12,"6/11/2007","13:35.23",0.05,62.80,63.12,62.61,3998573
"XOM",83.56,"6/11/2007","13:35.23",0.88,82.68,83.67,82.41,6910486
"AIG",71.90,"6/11/2007","13:35.31",0.37,71.29,71.90,71.26,2643968
"UTX",70.10,"6/11/2007","13:35.31",-0.13,69.85,70.10,69.60,1246607
"WMT",49.95,"6/11/2007","13:35.31",-0.13,49.90,50.08,49.55,6904150
"BA",97.88,"6/11/2007","13:35.36",-0.31,98.25,98.73,97.65,1697363
"CAT",79.19,"6/11/2007","13:36.17",0.67,78.32,79.45,77.99,1869992
"MO",70.36,"6/11/2007","13:36.19",0.06,70.25,70.47,69.85,4879653
"HON",57.23,"6/11/2007","13:36.22",-0.15,57.25,57.33,56.93,2206758
"KO",51.78,"6/11/2007","13:36.24",0.11,51.67,51.79,51.34,6367827
"BA",97.87,"6/11/2007","13:36.26",-0.32,98.25,98.73,97.65,1702823
"C",53.72,"6/11/2007","13:36.26",0.39,53.20,53.76,52.89,6574549
"JNJ",62.59,"6/11/2007","13:36.26",0.46,62.89,62.75,62.08,4938909
"IBM",103.58,"6/11/2007","13:36.31",0.51,102.87,103.97,102.77,2703478
"WMT",49.94,"6/11/2007","13:36.31",-0.14,49.90,50.08,49.55,6924192
"AIG",71.89,"6/11/2007","13:36.51",0.36,71.29,71.90,71.26,2654923
"CAT",79.18,"6/11/2007","13:36.51",0.66,78.32,79.45,77.99,1871272
"HPQ",46.16,"6/11/2007","13:36.51",0.46,45.80,46.26,45.59,6133442
"MRK",51.23,"6/11/2007","13:36.51",1.09,50.30,51.24,49.66,6527790
"UTX",70.09,"6/11/2007","13:36.51",-0.14,69.85,70.10,69.60,1250340
"XOM",83.55,"6/11/2007","13:36.51",0.87,82.68,83.67,82.41,6933082
"DD",50.88,"6/11/2007","13:36.52",-0.25,51.13,51.18,50.60,2187396
"MCD",51.41,"6/11/2007","13:36.52",0.00,51.47,51.61,50.80,2941696
"MO",70.35,"6/11/2007","13:36.57",0.05,70.25,70.47,69.85,4883389
"HON",57.22,"6/11/2007","13:37.05",-0.16,57.25,57.33,56.93,2212850
"KO",51.77,"6/11/2007","13:37.10",0.10,51.67,51.79,51.34,6371615
"BA",97.86,"6/11/2007","13:37.16",-0.33,98.25,98.73,97.65,1706906
"C",53.71,"6/11/2007","13:37.16",0.38,53.20,53.76,52.89,6604849
"GM",31.46,"6/11/2007","13:37.16",0.46,31.00,31.50,31.06,8253344
"INTC",22.03,"6/11/2007","13:37.16",0.20,21.70,22.06,21.82,24771031
"JNJ",62.58,"6/11/2007","13:37.16",0.45,62.89,62.75,62.08,4968009
"VZ",43.39,"6/11/2007","13:37.16",0.32,42.95,43.43,42.78,5355273
"CAT",79.17,"6/11/2007","13:37.24",0.65,78.32,79.45,77.99,1872515
"IBM",103.57,"6/11/2007","13:37.31",0.50,102.87,103.97,102.77,2706138
"WMT",49.93,"6/11/2007","13:37.31",-0.15,49.90,50.08,49.55,6943132
"MO",70.34,"6/11/2007","13:37.34",0.04,70.25,70.47,69.85,4887028
"HON",57.21,"6/11/2007","13:37.48",-0.17,57.25,57.33,56.93,2218941
"KO",51.76,"6/11/2007","13:37.56",0.09,51.67,51.79,51.34,6375402
"CAT",79.16,"6/11/2007","13:37.57",0.64,78.32,79.45,77.99,1873758
"BA",97.85,"6/11/2007","13:38.06",-0.34,98.25,98.73,97.65,1710989
"C",53.70,"6/11/2007","13:38.06",0.37,53.20,53.76,52.89,6635149
"JNJ",62.57,"6/11/2007","13:38.06",0.44,62.89,62.75,62.08,4997109
"MO",70.33,"6/11/2007","13:38.12",0.03,70.25,70.47,69.85,4890764
"AA",39.53,"6/11/2007","13:38.31",-0.13,39.67,40.15,39.31,2631486
"AIG",71.88,"6/11/2007","13:38.31",0.35,71.29,71.90,71.26,2667723
"AXP",63.28,"6/11/2007","13:38.31",0.24,62.79,63.28,62.38,2196687
"CAT",79.15,"6/11/2007","13:38.31",0.63,78.32,79.45,77.99,1875039
"DIS",34.21,"6/11/2007","13:38.31",0.01,34.28,34.42,34.04,3694566
"GE",37.52,"6/11/2007","13:38.31",0.20,37.07,37.53,37.12,13371953
"HD",37.75,"6/11/2007","13:38.31",-0.20,37.78,37.78,37.62,6451545
"HON",57.20,"6/11/2007","13:38.31",-0.18,57.25,57.33,56.93,2225033
"HPQ",46.15,"6/11/2007","13:38.31",0.45,45.80,46.26,45.59,6156176
"IBM",103.56,"6/11/2007","13:38.31",0.49,102.87,103.97,102.77,2708798
"MMM",85.58,"6/11/2007","13:38.31",-0.36,85.94,85.78,85.28,1325479
"MRK",51.22,"6/11/2007","13:38.31",1.08,50.30,51.24,49.66,6551890
"PG",63.13,"6/11/2007","13:38.31",0.06,62.80,63.13,62.61,4025599
"T",40.31,"6/11/2007","13:38.31",0.05,40.20,40.31,39.87,7772850
"UTX",70.08,"6/11/2007","13:38.31",-0.15,69.85,70.10,69.60,1256107
"WMT",49.92,"6/11/2007","13:38.31",-0.16,49.90,50.08,49.55,6962072
"XOM",83.54,"6/11/2007","13:38.31",0.86,82.68,83.67,82.41,6963049
"DD",50.87,"6/11/2007","13:38.36",-0.26,51.13,51.18,50.60,2192596
"MCD",51.40,"6/11/2007","13:38.36",-0.01,51.47,51.61,50.80,2954661
"KO",51.75,"6/11/2007","13:38.42",0.08,51.67,51.79,51.34,6379189
"MO",70.32,"6/11/2007","13:38.49",0.02,70.25,70.47,69.85,4894403
"BA",97.84,"6/11/2007","13:38.56",-0.35,98.25,98.73,97.65,1715073
"C",53.69,"6/11/2007","13:38.56",0.36,53.20,53.76,52.89,6665449
"JNJ",62.56,"6/11/2007","13:38.56",0.43,62.89,62.75,62.08,5026209
"CAT",79.14,"6/11/2007","13:39.04",0.62,78.32,79.45,77.99,1876282
"HON",57.19,"6/11/2007","13:39.13",-0.19,57.25,57.33,56.93,2230983
"MO",70.31,"6/11/2007","13:39.27",0.01,70.25,70.47,69.85,4898139
"KO",51.74,"6/11/2007","13:39.28",0.07,51.67,51.79,51.34,6382977
"IBM",103.55,"6/11/2007","13:39.31",0.48,102.87,103.97,102.77,2711458
"WMT",49.91,"6/11/2007","13:39.31",-0.17,49.90,50.08,49.55,6981012
"CAT",79.13,"6/11/2007","13:39.37",0.61,78.32,79.45,77.99,1877525
"BA",97.83,"6/11/2007","13:39.46",-0.36,98.25,98.73,97.65,1719156
"C",53.68,"6/11/2007","13:39.46",0.35,53.20,53.76,52.89,6695749
"GM",31.47,"6/11/2007","13:39.46",0.47,31.00,31.50,31.06,8304844
"INTC",22.02,"6/11/2007","13:39.46",0.19,21.70,22.06,21.82,24931688
"JNJ",62.55,"6/11/2007","13:39.46",0.42,62.89,62.75,62.08,5055309
"VZ",43.38,"6/11/2007","13:39.46",0.31,42.95,43.43,42.78,5382023
"HON",57.18,"6/11/2007","13:39.56",-0.20,57.25,57.33,56.93,2237075
"MO",70.30,"6/11/2007","13:40.04",0.00,70.25,70.47,69.85,4901778
"AIG",71.87,"6/11/2007","13:40.11",0.34,71.29,71.90,71.26,2680523
"CAT",79.12,"6/11/2007","13:40.11",0.60,78.32,79.45,77.99,1878806
"HPQ",46.14,"6/11/2007","13:40.11",0.44,45.80,46.26,45.59,6178909
"MRK",51.21,"6/11/2007","13:40.11",1.07,50.30,51.24,49.66,6575990
"UTX",70.07,"6/11/2007","13:40.11",-0.16,69.85,70.10,69.60,1261874
"XOM",83.53,"6/11/2007","13:40.11",0.85,82.68,83.67,82.41,6993016
"KO",51.73,"6/11/2007","13:40.14",0.06,51.67,51.79,51.34,6386764
"DD",50.86,"6/11/2007","13:40.19",-0.27,51.13,51.18,50.60,2197746
"MCD",51.39,"6/11/2007","13:40.19",-0.02,51.47,51.61,50.80,2967502
"IBM",103.54,"6/11/2007","13:40.31",0.47,102.87,103.97,102.77,2714118
"WMT",49.90,"6/11/2007","13:40.31",-0.18,49.90,50.08,49.55,6999952
"BA",97.82,"6/11/2007","13:40.36",-0.37,98.25,98.73,97.65,1723239
"C",53.67,"6/11/2007","13:40.36",0.34,53.20,53.76,52.89,6726049
"JNJ",62.54,"6/11/2007","13:40.36",0.41,62.89,62.75,62.08,5084409
"HON",57.17,"6/11/2007","13:40.39",-0.21,57.25,57.33,56.93,2243166
"MO",70.29,"6/11/2007","13:40.42",-0.01,70.25,70.47,69.85,4905514
"CAT",79.11,"6/11/2007","13:40.44",0.59,78.32,79.45,77.99,1880049
"BA",97.83,"6/11/2007","13:41.10",-0.36,98.25,98.73,97.65,1726809
"XOM",83.54,"6/11/2007","13:41.12",0.86,82.68,83.67,82.41,7013707
"C",53.66,"6/11/2007","13:41.26",0.33,53.20,53.76,52.89,6751600
"BA",97.84,"6/11/2007","13:41.29",-0.35,98.25,98.73,97.65,1729868
"PFE",26.48,"6/11/2007","13:41.31",-0.04,26.50,26.53,26.31,15567053
"XOM",83.55,"6/11/2007","13:41.35",0.87,82.68,83.67,82.41,7025223
"CAT",79.10,"6/11/2007","13:41.38",0.58,78.32,79.45,77.99,1886098
"VZ",43.39,"6/11/2007","13:41.38",0.32,42.95,43.43,42.78,5405099
"WMT",49.91,"6/11/2007","13:41.38",-0.17,49.90,50.08,49.55,7027625
"BA",97.85,"6/11/2007","13:41.47",-0.34,98.25,98.73,97.65,1732766
"GM",31.48,"6/11/2007","13:41.51",0.48,31.00,31.50,31.06,8389512
"IBM",103.55,"6/11/2007","13:41.51",0.48,102.87,103.97,102.77,2719602
"JPM",50.78,"6/11/2007","13:41.51",0.37,50.41,50.83,50.13,5040944
"MRK",51.20,"6/11/2007","13:41.51",1.06,50.30,51.24,49.66,6598662
"UTX",70.08,"6/11/2007","13:41.51",-0.15,69.85,70.10,69.60,1268031
"XOM",83.56,"6/11/2007","13:41.58",0.88,82.68,83.67,82.41,7036738
"BA",97.86,"6/11/2007","13:42.06",-0.33,98.25,98.73,97.65,1735825
"AA",39.54,"6/11/2007","13:42.16",-0.12,39.67,40.15,39.31,2653687
